status,gene_symbol,gene_name,ensembl_id,entrez_id,osEntrez,chromosome,genetic_category,gene_score,syndromic,number_of_reports
9,ROBO2,roundabout guidance receptor 2,ENSG00000185008,6092,268902,3,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,8
9,RORA,RAR-related orphan receptor A,ENSG00000069667,6095,19883,15,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",,1,18
9,RORB,RAR related orphan receptor B,ENSG00000198963,6096,225998,9,"Rare Single Gene Mutation, Syndromic, Functional",1,0,5
9,RPL10,ribosomal protein L10,ENSG00000147403,6134,110954,X,"Rare Single Gene Mutation, Syndromic",3,0,13
9,RPS6KA2,"ribosomal protein S6 kinase, 90kDa, polypeptide 2",ENSG00000071242,6196,20112,6,Rare Single Gene Mutation,3,0,4
9,RPS6KA3,"Ribosomal protein S6 kinase, 90kDa, polypeptide 3",ENSG00000177189,6197,110651,X,"Rare Single Gene Mutation, Syndromic",3,1,9
9,SAE1,SUMO1 activating enzyme subunit 1,ENSG00000142230,10055,56459,19,Rare Single Gene Mutation,2,0,3
9,SAMD11,sterile alpha motif domain containing 11,ENSG00000187634,148398,231004,1,Rare Single Gene Mutation,3,0,2
9,SASH1,SAM and SH3 domain containing 1,ENSG00000111961,23328,70097,6,Rare Single Gene Mutation,3,0,2
9,SATB2,SATB homeobox 2,ENSG00000119042,23314,212712,2,"Rare Single Gene Mutation, Syndromic, Genetic Association",3,1,28
9,SBF1,SET binding factor 1,ENSG00000100241,6305,77980,22,Rare Single Gene Mutation,2,0,9
9,SCFD2,sec1 family domain containing 2,ENSG00000184178,152579,212986,4,Rare Single Gene Mutation,3,0,2
9,SCN1A,"sodium channel, voltage-gated, type I, alpha subunit",ENSG00000144285,6323,20265,2,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,59
9,SCN2A,"sodium channel, voltage-gated, type II, alpha subunit",ENSG00000136531,6326,110876,2,"Rare Single Gene Mutation, Syndromic",1,0,62
9,SCN4A,"Sodium channel, voltage gated, type IV alpha subunit",ENSG00000007314,6329,110880,17,Rare Single Gene Mutation,3,0,4
9,SCN8A,"sodium channel, voltage gated, type VIII, alpha subunit",ENSG00000196876,6334,20273,12,"Rare Single Gene Mutation, Syndromic",1,0,34
9,SCN9A,sodium voltage-gated channel alpha subunit 9,ENSG00000169432,6335,20274,2,Rare Single Gene Mutation,2,0,5
9,SCP2,sterol carrier protein 2,ENSG00000116171,6342,20280,1,Rare Single Gene Mutation,3,0,2
9,SDC2,"syndecan 2 (heparan sulfate proteoglycan 1, cell surface-associated, fibroglycan )",ENSG00000169439,6383,15529,8,"Rare Single Gene Mutation, Genetic Association",3,0,4
9,SEMA5A,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A",ENSG00000112902,9037,20356,5,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,17
9,SET,SETnuclear proto-oncogene,ENSG00000152217,6418,56086,9,Rare Single Gene Mutation,2,0,4
9,SETBP1,SET binding protein 1,ENSG00000152217,26040,240427,18,"Rare Single Gene Mutation, Syndromic",1,0,13
9,SETD2,SET domain containing 2,ENSG00000181555,29072,235626,3,"Rare Single Gene Mutation, Syndromic",1,0,12
9,SETD5,SET domain containing 5,ENSG00000168137,55209,72895,3,"Rare Single Gene Mutation, Syndromic",1,0,24
9,SETDB1,"SET domain, bifurcated 1",ENSG00000143379,9869,84505,1,Rare Single Gene Mutation,3,0,3
9,SETDB2,"SET domain, bifurcated 2",ENSG00000136169,83852,239122,13,"Rare Single Gene Mutation, Syndromic",3,0,2
9,SEZ6L2,SEZ6L2 seizure related 6 homolog (mouse)-like 2,ENSG00000174938,26470,233878,16,"Rare Single Gene Mutation, Genetic Association",3,0,6
9,SF3B1,splicing factor 3b subunit 1,ENSG00000115524,23451,81898,2,Rare Single Gene Mutation,3,0,4
9,SGSH,N-sulfoglucosamine sulfohydrolase,ENSG00000181523,6448,27029,17,"Rare Single Gene Mutation, Syndromic",,1,5
9,SGSM3,Small G protein signaling modulator 3,ENSG00000100359,27352,105835,22,Rare Single Gene Mutation,3,0,5
9,SH3RF3,SH3 domain containing ring finger 3,ENSG00000172985,344558,237353,2,Rare Single Gene Mutation,3,0,2
9,SHANK1,SH3 and multiple ankyrin repeat domains 1,ENSG00000161681,50944,243961,19,"Rare Single Gene Mutation, Genetic Association",2,0,8
9,SHANK2,SH3 and multiple ankyrin repeat domains 2,ENSG00000162105,22941,210274,11,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,0,34
9,SHANK3,SH3 and multiple ankyrin repeat domains 3,ENSG00000251322,85358,58234,22,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,0,81
9,SIN3A,SIN3 transcription regulator family member A,ENSG00000169375,25942,20466,15,"Rare Single Gene Mutation, Syndromic",1,0,8
9,SLC12A5,"Solute carrier family 12 (potassium/chloride transporter), member 5",ENSG00000124140,57468,57138,20,Rare Single Gene Mutation,2,0,5
9,SLC1A1,"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1",ENSG00000106688,6505,20510,9,"Rare Single Gene Mutation, Genetic Association",3,0,12
9,SLC1A2,"Solute carrier family 1 (glial high affinity glutamate transporter), member 2",ENSG00000110436,6506,20511,11,"Rare Single Gene Mutation, Genetic Association, Functional",,1,6
9,SLC24A2,solute carrier family 24 member 2,ENSG00000155886,25769,76376,9,Rare Single Gene Mutation,3,0,3
9,SLC25A12,"solute carrier family 25 (mitochondrial carrier, Aralar), member 12",ENSG00000115840,8604,78830,2,"Rare Single Gene Mutation, Genetic Association, Functional",3,0,21
9,SLC25A39,solute carrier family 25 member 39,ENSG00000013306,51629,68066,17,Rare Single Gene Mutation,3,0,3
9,SLC27A4,"Solute carrier family 27 (fatty acid transporter), member 4",ENSG00000167114,10999,26569,9,Rare Single Gene Mutation,3,0,1
9,SLC29A4,solute carrier family 29 member 4,ENSG00000164638,222962,243328,7,Rare Single Gene Mutation,3,0,1
9,SLC38A10,"solute carrier family 38, member 10",ENSG00000157637,124565,72055,17,Rare Single Gene Mutation,2,0,2
9,SLC45A1,solute carrier family 45 member 1,ENSG00000162426,50651,242773,1,"Rare Single Gene Mutation, Syndromic",,1,2
9,SLC4A10,"solute carrier family 4, sodium bicarbonate transporter-like, member 10",ENSG00000144290,57282,94229,2,"Rare Single Gene Mutation, Genetic Association",3,0,6
9,SLC6A1,"Solute carrier family 6 (neurotransmitter transporter), member 1",ENSG00000157103,6529,232333,3,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,24
9,SLC6A3,"Solute carrier family 6 (neurotransmitter transporter), member 3",ENSG00000142319,6531,13162,5,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,15
9,SLC6A4,"solute carrier family 6 (neurotransmitter transporter, serotonin), member 4",ENSG00000108576,6532,15567,17,"Rare Single Gene Mutation, Genetic Association",3,0,26
9,SLC6A8,"solute carrier family 6 (neurotransmitter transporter, creatine), member 8",ENSG00000130821,6535,102857,X,"Rare Single Gene Mutation, Syndromic",3,0,13
9,SLC7A3,"Solute carrier family 7 (cationic amino acid transporter, y+ system), member 3",ENSG00000165349,84889,11989,X,Rare Single Gene Mutation,2,0,2
9,SLC7A5,solute carrier family 7 member 5,ENSG00000103257,8140,20539,16,"Rare Single Gene Mutation, Functional",2,0,3
9,SLC7A7,solute carrier family 7 member 7,ENSG00000155465,9056,20540,14,Rare Single Gene Mutation,3,0,3
9,SLC9A6,"solute carrier family 9 (sodium/hydrogen exchanger), member 6",ENSG00000198689,10479,236794,X,"Rare Single Gene Mutation, Syndromic, Functional",1,0,15
9,SLC9A9,"solute carrier family 9 (sodium/hydrogen exchanger), member 9",ENSG00000181804,285195,331004,3,"Rare Single Gene Mutation, Genetic Association, Functional",3,0,12
9,SLCO1B3,"Solute carrier organic anion transporter family, member 1B3",ENSG00000111700,28234,28253,12,Rare Single Gene Mutation,3,0,4
9,SLITRK5,SLIT and NTRK like family member 5,ENSG00000165300,26050,75409,13,"Rare Single Gene Mutation, Functional",2,0,9
9,SMAD4,SMAD family member 4,ENSG00000141646,4089,17128,18,Rare Single Gene Mutation,2,0,4
9,SMARCA2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",ENSG00000080503,6595,67155,9,"Rare Single Gene Mutation, Syndromic, Genetic Association",,1,16
9,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",ENSG00000127616,6597,20586,19,"Rare Single Gene Mutation, Syndromic",2,0,7
9,SERPINE1,serpin family E member 1,ENSG00000106366,5054,18787,7,Genetic Association,3,0,2
9,SLC22A15,"Solute carrier family 22, member 15",ENSG00000163393,55356,242126,1,Genetic Association,3,0,1
9,SLC25A27,solute carrier family 25 member 27,ENSG00000153291,9481,74011,6,Genetic Association,3,0,1
9,SLC35B1,solute carrier family 35 member B1,ENSG00000121073,10237,110172,17,Genetic Association,2,0,1
9,SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2",ENSG00000139613,6601,68094,12,"Rare Single Gene Mutation, Syndromic, Functional",1,0,11
9,SMC1A,structural maintenance of chromosomes 1A,ENSG00000072501,8243,24061,X,"Rare Single Gene Mutation, Syndromic",,1,6
9,SMC3,structural maintenance of chromosomes 3,ENSG00000108055,9126,13006,10,"Rare Single Gene Mutation, Syndromic",3,1,9
9,SMG6,"SMG6, nonsense mediated mRNA decay factor",ENSG00000070366,23293,103677,17,Rare Single Gene Mutation,3,0,2
9,SMURF1,SMAD specific E3 ubiquitin protein ligase 1,ENSG00000198742,57154,75788,7,Rare Single Gene Mutation,3,0,2
9,SNAP25,"Synaptosomal-associated protein, 25kDa",ENSG00000132639,6616,20614,20,"Rare Single Gene Mutation, Genetic Association",3,0,6
9,SND1,staphylococcal nuclease and tudor domain containing 1,ENSG00000197157,27044,56463,7,"Rare Single Gene Mutation, Genetic Association",3,0,8
9,SNTG2,syntrophin gamma 2,ENSG00000172554,54221,268534,2,Rare Single Gene Mutation,3,0,6
9,SNX14,Sorting nexin 14,ENSG00000135317,57231,244962,6,"Rare Single Gene Mutation, Syndromic",,1,6
9,SNX5,sorting nexin 5,ENSG00000089006,27131,69178,20,Rare Single Gene Mutation,2,0,3
9,SOD1,superoxide dismutase 1,ENSG00000142168,6647,20655,21,"Genetic Association, Functional",3,0,2
9,SON,SONDNA binding protein,ENSG00000115904,6651,20658,21,"Rare Single Gene Mutation, Syndromic",1,0,4
9,SOX5,SRY-box 5,ENSG00000134532,6660,20678,12,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,14
9,SPARCL1,SPARC like 1,ENSG00000152583,8404,13602,4,"Rare Single Gene Mutation, Functional",2,0,3
9,SPAST,Spastin,ENSG00000021574,6683,50850,2,Rare Single Gene Mutation,1,0,10
9,PAK1,p21 (RAC1) activated kinase 1,ENSG00000149269,5058,18479,11,Syndromic,,1,3
9,SPEN,spenfamily transcriptional repressor,ENSG00000065526,23013,56381,1,Rare Single Gene Mutation,2,0,7
9,SPP2,secreted phosphoprotein 2,ENSG00000072080,6694,75396,2,Rare Single Gene Mutation,3,0,4
9,SRCAP,Snf2 related CREBBP activator protein,ENSG00000080603,10847,100043597,16,Rare Single Gene Mutation,1,0,5
9,SRGAP3,SLIT-ROBO Rho GTPase activating protein 3,ENSG00000196220,9901,259302,3,Rare Single Gene Mutation,3,0,5
9,SRSF11,serine and arginine rich splicing factor 11,ENSG00000116754,9295,69207,1,Rare Single Gene Mutation,2,0,4
9,SSPO,SCO-spondin,ENSG00000197558,23145,243369,7,Rare Single Gene Mutation,3,0,4
9,SSRP1,structure specific recognition protein 1,ENSG00000149136,6749,20833,11,Rare Single Gene Mutation,3,0,2
9,ST7,suppression of tumorigenicity 7,ENSG00000007341,7982,64213,7,Rare Single Gene Mutation,3,0,4
9,ST8SIA2,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2",ENSG00000140557,8128,20450,15,"Rare Single Gene Mutation, Genetic Association",2,0,9
9,STAG1,stromal antigen 1,ENSG00000118007,10274,20842,3,"Rare Single Gene Mutation, Syndromic",,1,3
9,STK39,"serine threonine kinase 39 (STE20/SPS1 homolog, yeast)",ENSG00000198648,27347,53416,2,Genetic Association,3,0,5
9,STX1A,Syntaxin 1A (brain),ENSG00000106089,6804,20907,7,"Rare Single Gene Mutation, Genetic Association",3,0,6
9,STXBP1,Syntaxin binding protein 1,ENSG00000136854,6812,20910,9,"Rare Single Gene Mutation, Syndromic, Functional",1,0,40
9,STXBP5,Syntaxin binding protein 5 (tomosyn),ENSG00000164506,134957,78808,6,Rare Single Gene Mutation,2,0,6
9,STYK1,Serine/threonine/tyrosine kinase 1,ENSG00000060140,55359,243659,12,"Rare Single Gene Mutation, Genetic Association",3,0,2
9,SYAP1,Synapse associated protein 1,ENSG00000169895,94056,67043,X,Rare Single Gene Mutation,3,0,2
9,SYN1,Synapsin 1,ENSG00000008056,6853,20964,X,"Rare Single Gene Mutation, Functional",3,0,19
9,SYN2,Synapsin II,ENSG00000157152,6854,20965,3,"Rare Single Gene Mutation, Genetic Association, Functional",3,0,6
9,SYNCRIP,synaptotagmin binding cytoplasmic RNA interacting protein,ENSG00000135316,10492,56403,6,Rare Single Gene Mutation,3,0,6
9,SYNE1,"spectrin repeat containing, nuclear envelope 1",ENSG00000131018,23345,64009,6,"Rare Single Gene Mutation, Genetic Association",3,1,16
9,SYNGAP1,synaptic Ras GTPase activating protein 1,ENSG00000197283,8831,240057,6,"Rare Single Gene Mutation, Syndromic",1,0,54
9,SYNJ1,synaptojanin 1,ENSG00000159082,8867,104015,21,Rare Single Gene Mutation,3,0,1
9,SYT1,synaptotagmin 1,ENSG00000067715,6857,20979,12,"Rare Single Gene Mutation, Syndromic",,1,2
9,SYT17,synaptotagmin XVII,ENSG00000103528,51760,110058,16,Genetic Association,3,0,2
9,TAF1,TATA-box binding protein associated factor 1,ENSG00000147133,6872,270627,X,"Rare Single Gene Mutation, Syndromic",,1,5
9,TAF1C,"TATA-box binding protein associated factor, RNA polymerase I subunit C",ENSG00000103168,9013,21341,16,"Rare Single Gene Mutation, Genetic Association",3,0,2
9,TAF6,TATA-box binding protein associated factor 6,ENSG00000106290,6878,21343,7,Rare Single Gene Mutation,2,0,3
9,TANC2,"etratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",ENSG00000170921,26115,77097,17,"Rare Single Gene Mutation, Syndromic",1,0,10
9,TAOK1,TAO kinase 1,ENSG00000160551,57551,216965,17,"Rare Single Gene Mutation, Syndromic",1,0,2
9,TAOK2,TAO kinase 2,ENSG00000149930,9344,381921,16,"Rare Single Gene Mutation, Functional",2,0,5
9,TBC1D23,TBC1 domain family member 23,ENSG00000036054,55773,67581,3,Syndromic,,1,2
9,TBC1D31,"TBC1 domain family, member 31",ENSG00000156787,93594,210544,8,Rare Single Gene Mutation,2,0,4
9,TBC1D5,"TBC1 domain family, member 5",ENSG00000131374,9779,72238,3,"Rare Single Gene Mutation, Genetic Association",3,0,8
9,TBCK,TBC1 domain containing kinase,ENSG00000145348,93627,271981,4,Syndromic,1,0,1
9,TBL1X,transducin (beta)-like 1X-linked,ENSG00000101849,6907,21372,X,Genetic Association,3,0,1
9,TBL1XR1,transducin beta like 1 X-linked receptor 1,ENSG00000177565,79718,81004,3,"Rare Single Gene Mutation, Syndromic",2,0,20
9,TBR1,"T-box, brain, 1",ENSG00000136535,10716,21375,2,"Rare Single Gene Mutation, Genetic Association, Functional",1,0,26
9,TBX1,T-box 1,ENSG00000184058,6899,21380,22,"Syndromic, Functional",,1,5
9,TCF20,Transcription factor 20 (AR1),ENSG00000100207,6942,21411,22,"Rare Single Gene Mutation, Syndromic",1,0,10
9,TCF4,Transcription factor 4,ENSG00000196628,6925,21413,18,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,44
9,TCF7L2,"Transcription factor 7-like 2 (T-cell specific, HMG-box)",ENSG00000148737,6934,21416,10,Rare Single Gene Mutation,2,0,3
9,TDO2,"tryptophan 2,3-dioxygenase",ENSG00000151790,6999,56720,4,Genetic Association,3,0,4
9,TECTA,tectorin alpha,ENSG00000109927,7007,21683,11,Rare Single Gene Mutation,3,0,7
9,TERF2,Telomeric repeat binding factor 2,ENSG00000132604,7014,21750,16,Rare Single Gene Mutation,2,0,3
9,TET2,Tet methylcytosine dioxygenase 2,ENSG00000168769,54790,214133,4,Rare Single Gene Mutation,2,0,4
9,THBS1,Thrombospondin 1,ENSG00000137801,7057,21825,15,"Rare Single Gene Mutation, Genetic Association",3,0,4
9,THRA,thyroid hormone receptor alpha,ENSG00000126351,7067,21833,17,"Rare Single Gene Mutation, Functional",3,0,5
9,TLK2,tousled-like kinase 2,ENSG00000146872,11011,24086,17,"Rare Single Gene Mutation, Syndromic",1,0,14
9,TM4SF19,transmembrane 4 L six family member 19,ENSG00000145107,116211,277203,3,Rare Single Gene Mutation,3,0,3
9,TM4SF20,Transmembrane 4 L six family member 20,ENSG00000168955,79853,66261,2,Rare Single Gene Mutation,,1,1
9,TMEM39B,transmembrane protein 39B,ENSG00000121775,55116,230770,1,Rare Single Gene Mutation,3,0,4
9,TMLHE,"trimethyllysine hydroxylase, epsilon",ENSG00000185973,55217,192289,X,"Rare Single Gene Mutation, Genetic Association",2,0,5
9,TNRC6B,Trinucleotide repeat containing 6B,ENSG00000100354,23112,213988,22,Rare Single Gene Mutation,2,0,7
9,TOP3B,Topoisomerase (DNA) III beta,ENSG00000100038,8940,21976,22,"Rare Single Gene Mutation, Genetic Association, Functional",3,0,6
9,TERB2,telomere repeat binding bouquet formation protein 2,ENSG00000167014,145645,74401,15,Rare Single Gene Mutation,3,0,1
9,TRAF7,TNF receptor associated factor 7,ENSG00000131653,84231,224619,16,"Rare Single Gene Mutation, Syndromic",3,1,4
9,TRAPPC6B,trafficking protein particle complex 6B,ENSG00000182400,122553,78232,14,"Rare Single Gene Mutation, Syndromic",,1,4
9,TRAPPC9,trafficking protein particle complex 9,ENSG00000167632,83696,76510,8,"Rare Single Gene Mutation, Syndromic",2,0,13
9,TRIO,Trio Rho guanine nucleotide exchange factor,ENSG00000038382,7204,223435,5,"Rare Single Gene Mutation, Syndromic",1,0,24
9,TRIP12,Thyroid hormone receptor interactor 12,ENSG00000153827,9320,14897,2,"Rare Single Gene Mutation, Syndromic",1,0,16
9,TRPC6,"Transient receptor potential cation channel, subfamily C, member 6",ENSG00000137672,7225,22068,11,Rare Single Gene Mutation,2,0,3
9,TRPM1,transient receptor potential cation channel subfamily M member 1,ENSG00000134160,4308,17364,15,Rare Single Gene Mutation,2,0,4
9,TRRAP,transformation/transcription domain associated protein,ENSG00000196367,8295,100683,7,"Rare Single Gene Mutation, Syndromic",3,1,8
9,TSC1,tuberous sclerosis 1,ENSG00000165699,7248,64930,9,"Rare Single Gene Mutation, Syndromic",1,0,20
9,TSC2,tuberous sclerosis 2,ENSG00000103197,7249,22084,16,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,30
9,TSHZ3,teashirt zinc finger homeobox 3,ENSG00000121297,57616,243931,19,"Rare Single Gene Mutation, Functional",1,0,3
9,TSPAN17,tetraspanin 17,ENSG00000048140,26262,74257,5,Rare Single Gene Mutation,3,0,3
9,TSPAN4,tetraspanin 4,ENSG00000214063,7106,64540,11,Rare Single Gene Mutation,3,0,4
9,TSPAN7,tetraspanin 7,ENSG00000156298,7102,21912,X,Rare Single Gene Mutation,3,0,7
9,TTI2,TELO2 interacting protein 2,ENSG00000129696,80185,234138,8,Rare Single Gene Mutation,,1,2
9,TTN,titin,ENSG00000155657,7273,22138,2,"Rare Single Gene Mutation, Syndromic",3,1,20
9,TUBGCP5,"tubulin, gamma complex associated protein 5",ENSG00000275835,114791,233276,15,Rare Single Gene Mutation,3,0,4
9,UBE3A,ubiquitin protein ligase E3A,ENSG00000114062,7337,22215,15,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,27
9,TSPOAP1,TSPO associated protein 1,ENSG00000005379,9256,207777,17,Rare Single Gene Mutation,3,0,5
9,UBE3C,Ubiquitin protein ligase E3C,ENSG00000009335,9690,100763,7,Rare Single Gene Mutation,2,0,4
9,UBN2,ubinuclein 2,ENSG00000157741,254048,320538,7,Rare Single Gene Mutation,2,0,4
9,UBR5,ubiquitin protein ligase E3 component n-recognin 5,ENSG00000104517,51366,70790,8,Rare Single Gene Mutation,2,0,7
9,UIMC1,ubiquitin interaction motif containing 1,ENSG00000087206,51720,20184,5,Rare Single Gene Mutation,3,0,3
9,UNC13A,unc-13 homolog A,ENSG00000130477,23025,382018,19,"Rare Single Gene Mutation, Syndromic",3,1,6
9,UNC79,"unc-79 homolog, NALCN channel complex subunit",ENSG00000133958,57578,217843,14,Rare Single Gene Mutation,2,0,4
9,UNC80,"unc-80 homolog, NALCN activator",ENSG00000144406,285175,329178,2,Rare Single Gene Mutation,3,0,5
9,UPF2,"UPF2, regulator of nonsense mediated mRNA decay",ENSG00000151461,26019,326622,10,"Rare Single Gene Mutation, Functional",3,0,8
9,UPF3B,"UPF3B, regulator of nonsense mediated mRNA decay",ENSG00000125351,65109,68134,X,"Rare Single Gene Mutation, Syndromic",1,0,13
9,USH2A,usherin,ENSG00000042781,7399,22283,1,Rare Single Gene Mutation,3,0,6
9,USP15,ubiquitin specific peptidase 15,ENSG00000135655,9958,14479,12,Rare Single Gene Mutation,2,0,3
9,USP45,Ubiquitin specific peptidase 45,ENSG00000123552,85015,77593,6,Rare Single Gene Mutation,2,0,3
9,USP7,Ubiquitin specific peptidase 7 (herpes virus-associated),ENSG00000187555,7874,252870,16,"Rare Single Gene Mutation, Syndromic",2,1,7
9,USP9X,ubiquitin specific peptidase 9 X-linked,ENSG00000124486,8239,22284,X,"Rare Single Gene Mutation, Syndromic, Functional",,1,7
9,USP9Y,"ubiquitin specific peptidase 9, Y-linked",ENSG00000114374,8287,107868,Y,"Rare Single Gene Mutation, Genetic Association",3,0,2
9,VAMP2,vesicle associated membrane protein 2,ENSG00000220205,6844,22318,17,"Rare Single Gene Mutation, Syndromic",,1,2
9,VIL1,Villin 1,ENSG00000127831,7429,22349,2,Rare Single Gene Mutation,2,0,3
9,VPS13B,vacuolar protein sorting 13 homolog B (yeast),ENSG00000132549,157680,666173,8,"Rare Single Gene Mutation, Syndromic",1,0,20
9,TPO,Thyroid peroxidase,ENSG00000115705,7173,22018,2,Genetic Association,3,0,1
9,TRIM33,Tripartite motif containing 33,ENSG00000197323,51592,94093,1,Genetic Association,3,0,1
9,TTC25,tetratricopeptide repeat domain 25,ENSG00000204815,83538,74407,17,Genetic Association,3,0,1
9,UBE2H,"ubiquitin-conjugating enzyme E2H (UBC8 homolog, yeast)",ENSG00000186591,7328,22214,7,Genetic Association,3,0,2
9,VASH1,vasohibin 1,ENSG00000071246,22846,238328,14,Genetic Association,3,0,4
9,VDR,vitamin D receptor,ENSG00000111424,7421,22337,12,"Genetic Association, Functional",3,0,7
9,VSIG4,V-set and immunoglobulin domain containing 4,ENSG00000155659,11326,278180,X,Rare Single Gene Mutation,3,0,2
9,WAC,WW domain containing adaptor with coiled-coil,ENSG00000095787,51322,225131,10,"Rare Single Gene Mutation, Syndromic",1,0,17
9,WASF1,WAS protein family member 1,ENSG00000112290,8936,83767,6,Syndromic,,1,1
9,WDFY3,WD repeat and FYVE domain containing 3,ENSG00000163625,23001,72145,4,"Rare Single Gene Mutation, Syndromic, Functional",1,0,17
9,WDFY4,WDFY family member 4,ENSG00000128815,57705,545030,10,Rare Single Gene Mutation,2,0,6
9,WDR26,WD repeat domain 26,ENSG00000162923,80232,226757,1,"Rare Single Gene Mutation, Syndromic",,1,5
9,WNK3,WNK lysine deficient protein kinase 3,ENSG00000196632,65267,279561,X,Rare Single Gene Mutation,3,0,6
9,WNT1,"Wingless-type MMTV integration site family, member 1",ENSG00000125084,7471,22408,12,Genetic Association,3,0,3
9,WWOX,WW domain containing oxidoreductase,ENSG00000186153,51741,80707,16,"Rare Single Gene Mutation, Syndromic",2,0,9
9,XPC,"xeroderma pigmentosum, complementation group C",ENSG00000154767,7508,22591,3,"Rare Single Gene Mutation, Syndromic",,1,11
9,XPO1,"Exportin 1 (CRM1 homolog, yeast)",ENSG00000082898,7514,103573,2,"Rare Single Gene Mutation, Genetic Association",3,0,6
9,YEATS2,YEATS domain containing 2,ENSG00000163872,55689,208146,3,"Rare Single Gene Mutation, Genetic Association",3,0,2
9,YTHDC2,YTH domain containing 2,ENSG00000047188,64848,240255,5,"Rare Single Gene Mutation, Genetic Association",3,0,5
9,YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,ENSG00000108953,7531,22627,17,Rare Single Gene Mutation,3,0,5
9,YY1,YY1transcription factor,ENSG00000100811,7528,22632,14,"Rare Single Gene Mutation, Syndromic, Functional",,1,4
9,ZBTB16,Zinc finger and BTB domain containing 16,ENSG00000109906,7704,235320,11,Genetic Association,3,0,1
9,ZBTB20,Zinc finger and BTB domain containing 20,ENSG00000181722,26137,56490,3,"Rare Single Gene Mutation, Syndromic",1,0,22
9,ZC3H11A,zinc finger CCCH-type containing 11A,ENSG00000058673,9877,70579,1,Rare Single Gene Mutation,3,0,3
9,ZC3H4,zinc finger CCCH-type containing 4,ENSG00000130749,23211,330474,19,Rare Single Gene Mutation,2,0,3
9,ZFYVE26,zinc finger FYVE-type containing 26,ENSG00000072121,23503,211978,14,Rare Single Gene Mutation,3,0,4
9,ZMYND11,"Zinc finger, MYND-type containing 11",ENSG00000015171,10771,66505,10,"Rare Single Gene Mutation, Syndromic",2,0,10
9,ZNF18,zinc finger protein 18,ENSG00000154957,7566,52712,17,Rare Single Gene Mutation,3,0,1
9,ZNF292,zinc finger protein 292,ENSG00000188994,23036,30046,6,"Rare Single Gene Mutation, Syndromic",1,0,5
9,ZNF385B,Zinc finger protein 385B,ENSG00000144331,151126,241494,2,Genetic Association,3,0,2
9,ZNF462,Zinc finger protein 462,ENSG00000148143,58499,242466,9,"Rare Single Gene Mutation, Syndromic",1,0,9
9,ZNF804A,Zinc finger protein 804A,ENSG00000170396,91752,241514,2,"Rare Single Gene Mutation, Genetic Association",2,0,13
9,ZNF827,Zinc finger protein 827,ENSG00000151612,152485,622675,4,Genetic Association,3,0,1
9,ZSWIM6,zinc finger SWIM-type containing 6,ENSG00000130449,57688,67263,5,"Syndromic, Genetic Association",,1,2
9,ZWILCH,zwilchkinetochore protein,ENSG00000174442,55055,68014,15,Rare Single Gene Mutation,3,0,4
